"word_id","french_word","english_word","chinese_gloss","false_friend_meanings","tem4_pdf_page","false_friend_pdf_page","unit","source_code","content_version","review_state"
"LEXI_BRIDGE_FF4-0413","confondre","confound","使困惑; 混淆; 混合","使困惑","337","44","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0414","expertise","expertise","专家鉴定; 估价","专业知识","338","76","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0415","oignon","onion","洋葱; 球根; 脚趾鸡眼","洋葱","339","132","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0416","signaler","signal","指出; 报告; 标示","发信号","340","176","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0417","virtuel","virtual","可能的; 潜在的; 技术意义的虚拟","虚拟的","342","200","JOUR 47","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0418","temple","temple","新教教堂","寺庙; 太阳穴","342","187","JOUR 47","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0419","information","information","法律调查; 新闻; 数据; 资料","信息","344","103","JOUR 47","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0420","type","type","类型; 家伙（口语）","类型; 打字","346","195","JOUR 47","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0421","provoquer","provoke","引起; 导致; 带来","挑衅; 激怒","349","154","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0422","garder","guard","保留; 保存; 看守","守卫","349","89","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0423","patient","patient","病人; 接受治疗者","病人; 耐心的","349","139","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0424","gorge","gorge","峡谷; 喉咙; 危险地带","峡谷; 贪吃","349","91","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0425","commode","commode","五斗柜; 方便的","便桶","349","41","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0426","fixer","fix","固定; 盯着看; 任命; 安顿","修理; 固定","351","82","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0427","flamme","flame","火焰; 爱情; 激情","火焰","352","82","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0428","rude","rude","粗糙的; 严酷的; 强硬的; 粗鲁的","粗鲁的","352","170","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0429","manteau","mantle","外套; 壁炉台; 暗中","斗篷; 地幔","353","119","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0430","raisin","raisin","葡萄; 黑加仑; 无核葡萄干","葡萄干","355","158","JOUR 48","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0431","lecteur","lecturer","读者; 大学外籍助教","讲师","358","112","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0432","ski","ski","滑雪板; 滑雪","滑雪; 滑雪板","358","178","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0433","ligne","line","线; 轮廓; 图形; 段落; 身材; 航线; 写一句","线; 队列; 台词","359","113","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0434","futur","future","未婚夫; 未来","未来","359","87","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0435","ignorer","ignore","不知道; 未察觉; 忽视","忽视","360","97","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0436","tirer","tire","拉; 抽取; 射击; 印刷; 离开","轮胎; 疲倦","360","189","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0437","cours","course","课程; 一节课","课程","360","49","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0438","raquette","racket","网球拍; 乒乓球拍; 雪鞋","噪音; 敲诈","360","159","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0439","massif","massive","巨大的; 坚实的; 山块","巨大的","360","120","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0440","mobile","mobile","动机; 犯罪动机","移动的; 手机","361","124","JOUR 49","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0441","tendance","tendency","倾向; 潮流","倾向","365","187","JOUR 50","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0442","digestif","digestive","餐后利口酒; 助消化饮品","消化的","365","63","JOUR 50","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0443","pension","pension","膳宿; 小旅馆; 寄宿学校","养老金; 抚恤金","367","141","JOUR 50","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0444","rallier","rally","集合; 归队; 靠岸","集会; 恢复","369","158","JOUR 50","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0445","express","express","快车; 浓缩咖啡","快递; 表达","369","77","JOUR 50","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
