"priority","risk_score","item_code","question_type","word_id","french_word","chinese_gloss","source_flags","false_friends_page_evidence","original_source_claim","applied_false_claim","review_rationale","false_friends_pdf_page","tem4_pdf_page","pedagogic_decision","reviewer_notes"
"NORMAL","0","FF4Q-0209","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0209","début","开始; 开端; 初次登场","","","","","Baseline source-backed manual pedagogic review is still required.","54","158","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0210","FILL_BLANK","LEXI_BRIDGE_FF4-0210","parfum","香水; 香味; 冰淇淋口味","","","","","Baseline source-backed manual pedagogic review is still required.","137","159","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0212","SHORT_TEXT","LEXI_BRIDGE_FF4-0212","consommer","消费; 饮酒","","","","","Baseline source-backed manual pedagogic review is still required.","46","161","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0213","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0213","commander","命令; 点餐订购","","","","","Baseline source-backed manual pedagogic review is still required.","40","161","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0214","FILL_BLANK","LEXI_BRIDGE_FF4-0214","trésor","宝藏; 财政部","","","","","Baseline source-backed manual pedagogic review is still required.","192","162","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0215","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0215","commettre","犯（罪）; 任命; 使入狱; 使陷入风险","","","","","Baseline source-backed manual pedagogic review is still required.","40","162","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0216","SHORT_TEXT","LEXI_BRIDGE_FF4-0216","concret","具体的; 现实的","","","","","Baseline source-backed manual pedagogic review is still required.","42","162","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0217","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0217","isoler","隔离; 绝缘","","","","","Baseline source-backed manual pedagogic review is still required.","107","164","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0218","FILL_BLANK","LEXI_BRIDGE_FF4-0218","théorie","理论; 队列; 行列","","","","","Baseline source-backed manual pedagogic review is still required.","188","165","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0219","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0219","mince","瘦的; 细的","","","","","Baseline source-backed manual pedagogic review is still required.","123","165","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0221","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0221","thème","主题; 散文作文","","","","","Baseline source-backed manual pedagogic review is still required.","188","168","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0225","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0225","élément","要素; 线索; 家具组件; 人","","","","","Baseline source-backed manual pedagogic review is still required.","69","169","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0227","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0227","unique","唯一的; 独生的; 单向的","","","","","Baseline source-backed manual pedagogic review is still required.","195","171","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0228","SHORT_TEXT","LEXI_BRIDGE_FF4-0228","garage","车库; 公交车场; 飞机库; 铁路支线","","","","","Baseline source-backed manual pedagogic review is still required.","88","171","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0229","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0229","délivrer","释放; 分娩; 交付; 签发","","","","","Baseline source-backed manual pedagogic review is still required.","57","172","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0231","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0231","corde","绳子; 乐器弦; 网球拍弦; 声带","","","","","Baseline source-backed manual pedagogic review is still required.","47","176","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0233","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0233","convenir","适合; 合宜; 同意","","","","","Baseline source-backed manual pedagogic review is still required.","47","177","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0234","FILL_BLANK","LEXI_BRIDGE_FF4-0234","rail","铁轨; 轨道; 交通运输","","","","","Baseline source-backed manual pedagogic review is still required.","158","177","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0235","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0235","pair","同等的人; 同等的; 偶数","","","","","Baseline source-backed manual pedagogic review is still required.","134","178","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0237","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0237","occasion","机会; 场合; 便宜货; 二手","","","","","Baseline source-backed manual pedagogic review is still required.","131","179","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0239","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0239","retracer","重新描画; 重述; 回忆","","","","","Baseline source-backed manual pedagogic review is still required.","167","180","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0241","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0241","lancer","投掷; 发射; 推出; 发动","","","","","Baseline source-backed manual pedagogic review is still required.","111","185","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0242","FILL_BLANK","LEXI_BRIDGE_FF4-0242","cycle","周期; 自行车（正式）","","","","","Baseline source-backed manual pedagogic review is still required.","52","186","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0244","SHORT_TEXT","LEXI_BRIDGE_FF4-0244","race","品种; 血统","","","","","Baseline source-backed manual pedagogic review is still required.","157","186","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0245","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0245","revanche","复仇; 扳回一局; 补偿","","","","","Baseline source-backed manual pedagogic review is still required.","167","187","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0246","FILL_BLANK","LEXI_BRIDGE_FF4-0246","précieux","珍贵的; 宝贵的; 无价的","","","","","Baseline source-backed manual pedagogic review is still required.","150","191","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0247","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0247","casserole","深平底锅","","","","","Baseline source-backed manual pedagogic review is still required.","32","191","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0248","SHORT_TEXT","LEXI_BRIDGE_FF4-0248","instance","坚持; 法律程序; 权威; 情况","","","","","Baseline source-backed manual pedagogic review is still required.","104","192","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0249","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0249","gourmand","贪吃的人; 卷须; 吸盘","","","","","Baseline source-backed manual pedagogic review is still required.","91","193","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0250","FILL_BLANK","LEXI_BRIDGE_FF4-0250","dominer","支配; 俯瞰; 占优势","","","","","Baseline source-backed manual pedagogic review is still required.","66","193","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0252","SHORT_TEXT","LEXI_BRIDGE_FF4-0252","éventuel","可能的; 潜在的","","","","","Baseline source-backed manual pedagogic review is still required.","74","194","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0253","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0253","rester","停留; 保持","","","","","Baseline source-backed manual pedagogic review is still required.","166","195","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0254","FILL_BLANK","LEXI_BRIDGE_FF4-0254","forcer","强迫; 迫使","","","","","Baseline source-backed manual pedagogic review is still required.","83","195","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0256","SHORT_TEXT","LEXI_BRIDGE_FF4-0256","violer","违反; 强奸; 非法侵入","","","","","Baseline source-backed manual pedagogic review is still required.","200","198","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0257","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0257","interroger","提问; 考试; 讯问","","","","","Baseline source-backed manual pedagogic review is still required.","106","198","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0260","SHORT_TEXT","LEXI_BRIDGE_FF4-0260","choc","碰撞; 敲击; 轻响; 特价","","","","","Baseline source-backed manual pedagogic review is still required.","37","199","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0261","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0261","fondre","融化; 猛扑","","","","","Baseline source-backed manual pedagogic review is still required.","83","200","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0264","SHORT_TEXT","LEXI_BRIDGE_FF4-0264","sombre","昏暗的; 忧郁的; 愚蠢透顶的（口语）","","","","","Baseline source-backed manual pedagogic review is still required.","179","203","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0265","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0265","commenter","评论; 解说","","","","","Baseline source-backed manual pedagogic review is still required.","40","203","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0266","FILL_BLANK","LEXI_BRIDGE_FF4-0266","or","然而; 于是","","","","","Baseline source-backed manual pedagogic review is still required.","133","205","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0268","SHORT_TEXT","LEXI_BRIDGE_FF4-0268","frais","新鲜的; 凉爽的; 清脆的","","","","","Baseline source-backed manual pedagogic review is still required.","86","206","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0269","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0269","revue","检阅; 杂志; 歌舞剧","","","","","Baseline source-backed manual pedagogic review is still required.","168","207","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0270","FILL_BLANK","LEXI_BRIDGE_FF4-0270","supprimer","删除; 取消; 剥夺; 杀掉（口语）","","","","","Baseline source-backed manual pedagogic review is still required.","184","207","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0271","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0271","habit","外套; 礼服; 骑装; 僧袍","","","","","Baseline source-backed manual pedagogic review is still required.","94","207","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0273","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0273","encore","仍然; 再次","","","","","Baseline source-backed manual pedagogic review is still required.","71","208","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0274","FILL_BLANK","LEXI_BRIDGE_FF4-0274","sympathie","好感; 投缘; 温情","","","","","Baseline source-backed manual pedagogic review is still required.","186","209","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0276","SHORT_TEXT","LEXI_BRIDGE_FF4-0276","dépendre","依赖; 隶属; 悬挂取下","","","","","Baseline source-backed manual pedagogic review is still required.","59","215","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0277","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0277","chanter","唱歌; （鸟虫）鸣叫; 敲诈","","","","","Baseline source-backed manual pedagogic review is still required.","35","215","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0278","FILL_BLANK","LEXI_BRIDGE_FF4-0278","folie","疯狂; 荒唐事; 奢侈","","","","","Baseline source-backed manual pedagogic review is still required.","83","216","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0279","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0279","propre","干净的; 自己的; 特有的; 合适的","","","","","Baseline source-backed manual pedagogic review is still required.","154","216","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0280","SHORT_TEXT","LEXI_BRIDGE_FF4-0280","fonder","奠定基础; 创办","","","","","Baseline source-backed manual pedagogic review is still required.","83","216","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0281","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0281","opinion","意见; 舆论; 公众","","","","","Baseline source-backed manual pedagogic review is still required.","132","220","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0282","FILL_BLANK","LEXI_BRIDGE_FF4-0282","publicité","广告宣传; 广告","","","","","Baseline source-backed manual pedagogic review is still required.","155","220","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0283","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0283","élaborer","制定; 推敲","","","","","Baseline source-backed manual pedagogic review is still required.","69","221","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0284","SHORT_TEXT","LEXI_BRIDGE_FF4-0284","costume","男西装; 正装","","","","","Baseline source-backed manual pedagogic review is still required.","48","221","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0285","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0285","stationner","停车; 停留","","","","","Baseline source-backed manual pedagogic review is still required.","182","222","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0286","FILL_BLANK","LEXI_BRIDGE_FF4-0286","coin","角落","","","","","Baseline source-backed manual pedagogic review is still required.","39","223","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0287","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0287","licence","许可; 自由; 学士学位; 钓鱼证","","","","","Baseline source-backed manual pedagogic review is still required.","113","223","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0288","SHORT_TEXT","LEXI_BRIDGE_FF4-0288","crème","加奶咖啡; 奶油","","","","","Baseline source-backed manual pedagogic review is still required.","50","227","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0289","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0289","cousin","堂表亲; 蚊子","","","","","Baseline source-backed manual pedagogic review is still required.","50","228","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0290","FILL_BLANK","LEXI_BRIDGE_FF4-0290","récipient","容器","","","","","Baseline source-backed manual pedagogic review is still required.","160","228","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0291","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0291","heurter","碰撞; 撞击; 使震惊; 使难过","","","","","Baseline source-backed manual pedagogic review is still required.","96","228","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0292","SHORT_TEXT","LEXI_BRIDGE_FF4-0292","sortie","出口; 外出; 发作","","","","","Baseline source-backed manual pedagogic review is still required.","180","229","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0293","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0293","chasse","狩猎; 射猎; 抽水马桶冲水","","","","","Baseline source-backed manual pedagogic review is still required.","36","229","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0294","FILL_BLANK","LEXI_BRIDGE_FF4-0294","cap","海角; 方向","","","","","Baseline source-backed manual pedagogic review is still required.","31","230","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0295","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0295","somme","小睡; 总和","","","","","Baseline source-backed manual pedagogic review is still required.","179","230","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0296","SHORT_TEXT","LEXI_BRIDGE_FF4-0296","journal","报纸; 日记; 航海日志; 电视新闻","","","","","Baseline source-backed manual pedagogic review is still required.","108","234","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0297","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0297","nerveux","神经的; 紧张不安的; 易怒的; 强劲的","","","","","Baseline source-backed manual pedagogic review is still required.","128","235","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0298","FILL_BLANK","LEXI_BRIDGE_FF4-0298","pitié","怜悯; 同情; 仁慈","","","","","Baseline source-backed manual pedagogic review is still required.","145","237","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0300","SHORT_TEXT","LEXI_BRIDGE_FF4-0300","défendre","保护; 禁止","","","","","Baseline source-backed manual pedagogic review is still required.","56","237","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0301","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0301","respecter","尊重; 遵守（协议/日程）","","","","","Baseline source-backed manual pedagogic review is still required.","166","239","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0302","FILL_BLANK","LEXI_BRIDGE_FF4-0302","préserver","保护; 保存; 维护","","","","","Baseline source-backed manual pedagogic review is still required.","151","239","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0303","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0303","percevoir","感知; 征收; 收取入场费","","","","","Baseline source-backed manual pedagogic review is still required.","141","241","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0304","SHORT_TEXT","LEXI_BRIDGE_FF4-0304","désigner","指出; 指定; 命名","","","","","Baseline source-backed manual pedagogic review is still required.","61","242","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0305","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0305","liquide","液体; 现款","","","","","Baseline source-backed manual pedagogic review is still required.","114","242","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0306","FILL_BLANK","LEXI_BRIDGE_FF4-0306","local","建筑; 房间; 场所","","","","","Baseline source-backed manual pedagogic review is still required.","115","243","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0309","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0309","persuader","说服; 使确信","","","","","Baseline source-backed manual pedagogic review is still required.","142","243","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0313","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0313","chat","猫","","","","","Baseline source-backed manual pedagogic review is still required.","36","249","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0314","FILL_BLANK","LEXI_BRIDGE_FF4-0314","faillir","未做到; 失足; 差点","","","","","Baseline source-backed manual pedagogic review is still required.","78","249","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0316","SHORT_TEXT","LEXI_BRIDGE_FF4-0316","fin","结束; 鱼鳍; 目的","","","","","Baseline source-backed manual pedagogic review is still required.","81","250","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0317","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0317","galerie","画廊; 汽车行李架; 剧场楼座","","","","","Baseline source-backed manual pedagogic review is still required.","88","250","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0318","FILL_BLANK","LEXI_BRIDGE_FF4-0318","réviser","复习; 复审; 保养（汽车）","","","","","Baseline source-backed manual pedagogic review is still required.","168","251","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0320","SHORT_TEXT","LEXI_BRIDGE_FF4-0320","inspirer","激发; 吸入","","","","","Baseline source-backed manual pedagogic review is still required.","104","252","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0321","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0321","union","联合; 协会","","","","","Baseline source-backed manual pedagogic review is still required.","195","253","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0322","FILL_BLANK","LEXI_BRIDGE_FF4-0322","intérieur","内部; 家庭生活; 内政部","","","","","Baseline source-backed manual pedagogic review is still required.","105","253","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0325","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0325","joli","漂亮的; 可爱的; 非常","","","","","Baseline source-backed manual pedagogic review is still required.","108","255","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0326","FILL_BLANK","LEXI_BRIDGE_FF4-0326","signifier","表示; 意味着; 正式送达","","","","","Baseline source-backed manual pedagogic review is still required.","177","256","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0327","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0327","don","赠礼; 天赋; 大学教授称谓","","","","","Baseline source-backed manual pedagogic review is still required.","66","256","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0328","SHORT_TEXT","LEXI_BRIDGE_FF4-0328","instruire","教育; 告知; 法律调查","","","","","Baseline source-backed manual pedagogic review is still required.","105","256","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0329","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0329","révolter","反抗; 激怒; 冒犯","","","","","Baseline source-backed manual pedagogic review is still required.","168","257","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0330","FILL_BLANK","LEXI_BRIDGE_FF4-0330","ressentir","深切感到","","","","","Baseline source-backed manual pedagogic review is still required.","166","258","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0331","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0331","vue","视野; 视力; 观点","","","","","Baseline source-backed manual pedagogic review is still required.","201","258","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0332","SHORT_TEXT","LEXI_BRIDGE_FF4-0332","usuel","参考工具书","","","","","Baseline source-backed manual pedagogic review is still required.","196","260","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0333","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0333","douter","怀疑; 认为","","","","","Baseline source-backed manual pedagogic review is still required.","67","260","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0334","FILL_BLANK","LEXI_BRIDGE_FF4-0334","singe","猴子; 模仿者; 老板; 咸牛肉罐头","","","","","Baseline source-backed manual pedagogic review is still required.","177","260","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0335","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0335","infirme","残疾的; 行动不便的; 病人","","","","","Baseline source-backed manual pedagogic review is still required.","103","260","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0336","SHORT_TEXT","LEXI_BRIDGE_FF4-0336","composer","创作; 参加考试; 拨号; 妥协","","","","","Baseline source-backed manual pedagogic review is still required.","42","260","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0338","FILL_BLANK","LEXI_BRIDGE_FF4-0338","grippe","流感; 厌恶","","","","","Baseline source-backed manual pedagogic review is still required.","93","262","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0340","SHORT_TEXT","LEXI_BRIDGE_FF4-0340","cheminée","烟囱; 漏斗; 壁炉; 壁炉架","","","","","Baseline source-backed manual pedagogic review is still required.","36","262","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0342","FILL_BLANK","LEXI_BRIDGE_FF4-0342","crise","危机; 短缺; 发作","","","","","Baseline source-backed manual pedagogic review is still required.","51","263","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0343","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0343","inférieur","下方的; 较低的; 低年级的","","","","","Baseline source-backed manual pedagogic review is still required.","103","263","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0345","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0345","tension","紧张; 血压","","","","","Baseline source-backed manual pedagogic review is still required.","188","264","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0346","FILL_BLANK","LEXI_BRIDGE_FF4-0346","fou","疯子; 象棋象; 宫廷小丑","","","","","Baseline source-backed manual pedagogic review is still required.","85","266","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0347","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0347","large","宽的; 宽阔的; 宽厚的; 慷慨的","","","","","Baseline source-backed manual pedagogic review is still required.","111","266","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0348","SHORT_TEXT","LEXI_BRIDGE_FF4-0348","hasard","偶然; 机会; 运气","","","","","Baseline source-backed manual pedagogic review is still required.","95","267","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0349","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0349","site","地点; 美景; 场址; 建筑工地","","","","","Baseline source-backed manual pedagogic review is still required.","177","267","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0350","FILL_BLANK","LEXI_BRIDGE_FF4-0350","traîner","拖; 拉; 磨蹭; 拖沓","","","","","Baseline source-backed manual pedagogic review is still required.","191","268","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0352","SHORT_TEXT","LEXI_BRIDGE_FF4-0352","pousser","推; 生长; 发出（哭喊）","","","","","Baseline source-backed manual pedagogic review is still required.","150","270","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0353","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0353","standard","旗帜; 标准（niveau）","","","","","Baseline source-backed manual pedagogic review is still required.","181","270","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0354","FILL_BLANK","LEXI_BRIDGE_FF4-0354","instant","紧急的; 急迫的","","","","","Baseline source-backed manual pedagogic review is still required.","104","270","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0356","SHORT_TEXT","LEXI_BRIDGE_FF4-0356","posséder","拥有; 精通","","","","","Baseline source-backed manual pedagogic review is still required.","149","271","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0357","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0357","rivière","河流; 障碍赛水障; 开放式缝线; 钻石项链","","","","","Baseline source-backed manual pedagogic review is still required.","169","271","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0358","FILL_BLANK","LEXI_BRIDGE_FF4-0358","vapeur","蒸汽; 水汽","","","","","Baseline source-backed manual pedagogic review is still required.","197","271","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0359","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0359","particulier","私人; 个人; 具体细节","","","","","Baseline source-backed manual pedagogic review is still required.","137","272","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0360","SHORT_TEXT","LEXI_BRIDGE_FF4-0360","marché","市场; 交易; 便宜货","","","","","Baseline source-backed manual pedagogic review is still required.","119","272","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0361","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0361","projeter","投射; 放映; 计划","","","","","Baseline source-backed manual pedagogic review is still required.","153","274","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0362","FILL_BLANK","LEXI_BRIDGE_FF4-0362","scandale","丑闻; 令人震惊之事","","","","","Baseline source-backed manual pedagogic review is still required.","173","275","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0363","TRUE_FALSE_WITH_JUSTIFICATION","LEXI_BRIDGE_FF4-0363","draguer","疏浚; 拖曳水面; 搭讪","","","","","Baseline source-backed manual pedagogic review is still required.","67","279","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0365","SINGLE_CHOICE","LEXI_BRIDGE_FF4-0365","commissaire","专员; 警察督察; 审计员; 船上事务长","","","","","Baseline source-backed manual pedagogic review is still required.","40","281","PENDING_HUMAN_REVIEW",""
"NORMAL","0","FF4Q-0366","FILL_BLANK","LEXI_BRIDGE_FF4-0366","supplier","恳求; 请求","","","","","Baseline source-backed manual pedagogic review is still required.","184","284","PENDING_HUMAN_REVIEW",""
