"english_word","french_word","chinese_gloss","lexical_pair_type","semantic_overlap_score","false_friend_risk","default_context_support","difficulty_level","notes","source","source_code","content_version","word_id","active","tags","knowledge_status","embedding_status"
"seize","saisir","抓住; 理解; 提交","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0323","true","false-friend|tem4|lexi-bridge","ready","pending"
"physics","physique","物理学","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0324","true","false-friend|tem4|lexi-bridge","ready","pending"
"jolly","joli","漂亮的; 可爱的; 非常","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0325","true","false-friend|tem4|lexi-bridge","ready","pending"
"signify","signifier","表示; 意味着; 正式送达","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0326","true","false-friend|tem4|lexi-bridge","ready","pending"
"don","don","赠礼; 天赋; 大学教授称谓","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0327","true","false-friend|tem4|lexi-bridge","ready","pending"
"instruct","instruire","教育; 告知; 法律调查","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0328","true","false-friend|tem4|lexi-bridge","ready","pending"
"revolt","révolter","反抗; 激怒; 冒犯","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0329","true","false-friend|tem4|lexi-bridge","ready","pending"
"resent","ressentir","深切感到","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0330","true","false-friend|tem4|lexi-bridge","ready","pending"
"view","vue","视野; 视力; 观点","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0331","true","false-friend|tem4|lexi-bridge","ready","pending"
"usual","usuel","参考工具书","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0332","true","false-friend|tem4|lexi-bridge","ready","pending"
"doubt","douter","怀疑; 认为","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0333","true","false-friend|tem4|lexi-bridge","ready","pending"
"singe","singe","猴子; 模仿者; 老板; 咸牛肉罐头","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0334","true","false-friend|tem4|lexi-bridge","ready","pending"
"infirm","infirme","残疾的; 行动不便的; 病人","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0335","true","false-friend|tem4|lexi-bridge","ready","pending"
"compose","composer","创作; 参加考试; 拨号; 妥协","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0336","true","false-friend|tem4|lexi-bridge","ready","pending"
"interpret","interpréter","解释; 理解; 演出; 演奏; 表演","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0337","true","false-friend|tem4|lexi-bridge","ready","pending"
"grip","grippe","流感; 厌恶","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0338","true","false-friend|tem4|lexi-bridge","ready","pending"
"quit","quitter","离开","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0339","true","false-friend|tem4|lexi-bridge","ready","pending"
"chimney","cheminée","烟囱; 漏斗; 壁炉; 壁炉架","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0340","true","false-friend|tem4|lexi-bridge","ready","pending"
"double","doubler","加倍; 留级; 给衣物衬里; 为电影配音; 超车","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0341","true","false-friend|tem4|lexi-bridge","ready","pending"
"crisis","crise","危机; 短缺; 发作","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0342","true","false-friend|tem4|lexi-bridge","ready","pending"
"inferior","inférieur","下方的; 较低的; 低年级的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0343","true","false-friend|tem4|lexi-bridge","ready","pending"
"register","enregistrer","登记; 录制","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0344","true","false-friend|tem4|lexi-bridge","ready","pending"
"tension","tension","紧张; 血压","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0345","true","false-friend|tem4|lexi-bridge","ready","pending"
"fool","fou","疯子; 象棋象; 宫廷小丑","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0346","true","false-friend|tem4|lexi-bridge","ready","pending"
"large","large","宽的; 宽阔的; 宽厚的; 慷慨的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0347","true","false-friend|tem4|lexi-bridge","ready","pending"
"hazard","hasard","偶然; 机会; 运气","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0348","true","false-friend|tem4|lexi-bridge","ready","pending"
"site","site","地点; 美景; 场址; 建筑工地","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0349","true","false-friend|tem4|lexi-bridge","ready","pending"
"train","traîner","拖; 拉; 磨蹭; 拖沓","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0350","true","false-friend|tem4|lexi-bridge","ready","pending"
"incite","inciter","煽动; 鼓励; 诱惑","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0351","true","false-friend|tem4|lexi-bridge","ready","pending"
"push","pousser","推; 生长; 发出（哭喊）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0352","true","false-friend|tem4|lexi-bridge","ready","pending"
"standard","standard","旗帜; 标准（niveau）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0353","true","false-friend|tem4|lexi-bridge","ready","pending"
"instant","instant","紧急的; 急迫的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0354","true","false-friend|tem4|lexi-bridge","ready","pending"
"relation","relation","关系; 叙述; 熟人; 联系; 铁路/道路班次","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0355","true","false-friend|tem4|lexi-bridge","ready","pending"
"possess","posséder","拥有; 精通","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0356","true","false-friend|tem4|lexi-bridge","ready","pending"
"river","rivière","河流; 障碍赛水障; 开放式缝线; 钻石项链","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0357","true","false-friend|tem4|lexi-bridge","ready","pending"
"vapor","vapeur","蒸汽; 水汽","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0358","true","false-friend|tem4|lexi-bridge","ready","pending"
"particular","particulier","私人; 个人; 具体细节","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0359","true","false-friend|tem4|lexi-bridge","ready","pending"
"market","marché","市场; 交易; 便宜货","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0360","true","false-friend|tem4|lexi-bridge","ready","pending"
"project","projeter","投射; 放映; 计划","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0361","true","false-friend|tem4|lexi-bridge","ready","pending"
"scandal","scandale","丑闻; 令人震惊之事","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0362","true","false-friend|tem4|lexi-bridge","ready","pending"
"drag","draguer","疏浚; 拖曳水面; 搭讪","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0363","true","false-friend|tem4|lexi-bridge","ready","pending"
"practise","pratiquer","从事（宗教、医学）; 玩（体育）; 做手术; 建造","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0364","true","false-friend|tem4|lexi-bridge","ready","pending"
"commissioner","commissaire","专员; 警察督察; 审计员; 船上事务长","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0365","true","false-friend|tem4|lexi-bridge","ready","pending"
"supply","supplier","恳求; 请求","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0366","true","false-friend|tem4|lexi-bridge","ready","pending"
"humour","humeur","心情; 情绪; 脾气","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0367","true","false-friend|tem4|lexi-bridge","ready","pending"
"relief","relief","浮雕; 地形起伏; 突出; 剩饭; 救济","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0368","true","false-friend|tem4|lexi-bridge","ready","pending"
"record","record","（体育）纪录","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0369","true","false-friend|tem4|lexi-bridge","ready","pending"
"report","rapport","报告; 账目; 收益; 关系; 比例","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0370","true","false-friend|tem4|lexi-bridge","ready","pending"
"recommend","recommander","推荐; 挂号（信件）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0371","true","false-friend|tem4|lexi-bridge","ready","pending"
"solicit","solliciter","请求; 恳求; 申请; 争取","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0372","true","false-friend|tem4|lexi-bridge","ready","pending"
"office","office","职务; 机构; 教会礼拜; 斡旋","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0373","true","false-friend|tem4|lexi-bridge","ready","pending"
"sauce","sauce","调味汁; 肉汁; 黑色蜡笔; 打骂","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0374","true","false-friend|tem4|lexi-bridge","ready","pending"
"truss","trousse","捆; 工具包; 医疗包","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0375","true","false-friend|tem4|lexi-bridge","ready","pending"
"gas","gaz","燃气; 气泡感","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0376","true","false-friend|tem4|lexi-bridge","ready","pending"
"party","partie","部分; 一局比赛; 当事人; 狩猎队; 集合; 政治党派","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0377","true","false-friend|tem4|lexi-bridge","ready","pending"
"formula","formule","公式; 表格; 惯用语; 成套方案","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0378","true","false-friend|tem4|lexi-bridge","ready","pending"
"coffer","coffre","箱子; 胸柜; 汽车后备箱; 保险柜","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0379","true","false-friend|tem4|lexi-bridge","ready","pending"
"contact","contact","联系; 开关; 点火装置","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0380","true","false-friend|tem4|lexi-bridge","ready","pending"
"remark","remarquer","注意到; 察觉","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0381","true","false-friend|tem4|lexi-bridge","ready","pending"
"pure","pur","纯的; 纯粹的; 强硬的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0382","true","false-friend|tem4|lexi-bridge","ready","pending"
"pass","passer","经过; 参加考试; 通过考试; 升职; 忽略; 越过","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0383","true","false-friend|tem4|lexi-bridge","ready","pending"
"code","code","法典; 公路法规; 灯光信号","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0384","true","false-friend|tem4|lexi-bridge","ready","pending"
"mine","mine","矿井; 面容; 空气; 铅笔芯","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0385","true","false-friend|tem4|lexi-bridge","ready","pending"
"dote","doter","给嫁妆; 提供","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0386","true","false-friend|tem4|lexi-bridge","ready","pending"
"ravished","ravi","欣喜的; 高兴的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0387","true","false-friend|tem4|lexi-bridge","ready","pending"
"useless","inutile","无用的; 徒劳的; 无意义的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0388","true","false-friend|tem4|lexi-bridge","ready","pending"
"exact","exact","准时的; 正确的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0389","true","false-friend|tem4|lexi-bridge","ready","pending"
"famous","fameux","著名的; 极好的; 真正的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0390","true","false-friend|tem4|lexi-bridge","ready","pending"
"dress","dresser","竖立; 制定; 训练; 起身","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0391","true","false-friend|tem4|lexi-bridge","ready","pending"
"mark","marquer","标记; 给人深刻印象","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0392","true","false-friend|tem4|lexi-bridge","ready","pending"
"save","sauver","救; 逃跑; 沸腾溢出","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0393","true","false-friend|tem4|lexi-bridge","ready","pending"
"sector","secteur","区域; 行业; 市电","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0394","true","false-friend|tem4|lexi-bridge","ready","pending"
"sold","solde","余额; 清仓存货; 军饷","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0395","true","false-friend|tem4|lexi-bridge","ready","pending"
"pose","poser","摆姿势; 放置; 提出问题; 安装","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0396","true","false-friend|tem4|lexi-bridge","ready","pending"
"ornament","ornement","装饰; 美化; 装饰品","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0397","true","false-friend|tem4|lexi-bridge","ready","pending"
"revenue","revenu","收入","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0398","true","false-friend|tem4|lexi-bridge","ready","pending"
"fascinate","fasciner","催眠般迷住; 吸引; 迷住","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0399","true","false-friend|tem4|lexi-bridge","ready","pending"
"envy","envie","欲望; 愿望; 想要","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0400","true","false-friend|tem4|lexi-bridge","ready","pending"
"placard","placard","壁橱; 海报; 报纸插页广告","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0401","true","false-friend|tem4|lexi-bridge","ready","pending"
"expose","exposer","陈列; 展示; 揭示","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0402","true","false-friend|tem4|lexi-bridge","ready","pending"
"quay","quai","码头; 河岸; 站台","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0403","true","false-friend|tem4|lexi-bridge","ready","pending"
"impressive","impressionnant","给人深刻印象的; 令人不安的; 令人震撼的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0404","true","false-friend|tem4|lexi-bridge","ready","pending"
"syndicate","syndicat","工会; 行业协会; 旅游局","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0405","true","false-friend|tem4|lexi-bridge","ready","pending"
"chagrin","chagrin","悲伤; 鲨鱼皮","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0406","true","false-friend|tem4|lexi-bridge","ready","pending"
"term","terme","术语; 期限; 界限; 季度","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0407","true","false-friend|tem4|lexi-bridge","ready","pending"
"condemn","condamner","谴责; 封死（门窗）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0408","true","false-friend|tem4|lexi-bridge","ready","pending"
"exploit","exploit","功绩; 诉状; 传票","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0409","true","false-friend|tem4|lexi-bridge","ready","pending"
"quart","quart","四分之一; 一刻钟; 半升瓶; （船）值班; 军用水杯","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0410","true","false-friend|tem4|lexi-bridge","ready","pending"
"restore","restaurer","修复; 使恢复精力（食物）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0411","true","false-friend|tem4|lexi-bridge","ready","pending"
"engage","engager","雇用; 典当; 约束; 入伍; 驶入","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0412","true","false-friend|tem4|lexi-bridge","ready","pending"
"confound","confondre","使困惑; 混淆; 混合","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0413","true","false-friend|tem4|lexi-bridge","ready","pending"
"expertise","expertise","专家鉴定; 估价","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0414","true","false-friend|tem4|lexi-bridge","ready","pending"
"onion","oignon","洋葱; 球根; 脚趾鸡眼","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0415","true","false-friend|tem4|lexi-bridge","ready","pending"
"signal","signaler","指出; 报告; 标示","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0416","true","false-friend|tem4|lexi-bridge","ready","pending"
"virtual","virtuel","可能的; 潜在的; 技术意义的虚拟","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0417","true","false-friend|tem4|lexi-bridge","ready","pending"
"temple","temple","新教教堂","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0418","true","false-friend|tem4|lexi-bridge","ready","pending"
"information","information","法律调查; 新闻; 数据; 资料","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0419","true","false-friend|tem4|lexi-bridge","ready","pending"
"type","type","类型; 家伙（口语）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0420","true","false-friend|tem4|lexi-bridge","ready","pending"
"provoke","provoquer","引起; 导致; 带来","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0421","true","false-friend|tem4|lexi-bridge","ready","pending"
"guard","garder","保留; 保存; 看守","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0422","true","false-friend|tem4|lexi-bridge","ready","pending"
"patient","patient","病人; 接受治疗者","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0423","true","false-friend|tem4|lexi-bridge","ready","pending"
"gorge","gorge","峡谷; 喉咙; 危险地带","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0424","true","false-friend|tem4|lexi-bridge","ready","pending"
"commode","commode","五斗柜; 方便的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0425","true","false-friend|tem4|lexi-bridge","ready","pending"
"fix","fixer","固定; 盯着看; 任命; 安顿","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0426","true","false-friend|tem4|lexi-bridge","ready","pending"
"flame","flamme","火焰; 爱情; 激情","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0427","true","false-friend|tem4|lexi-bridge","ready","pending"
"rude","rude","粗糙的; 严酷的; 强硬的; 粗鲁的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0428","true","false-friend|tem4|lexi-bridge","ready","pending"
"mantle","manteau","外套; 壁炉台; 暗中","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0429","true","false-friend|tem4|lexi-bridge","ready","pending"
